"","X.1","X","text","scores"
"761",761,761,"DeMonetization is certainly hurting Lord ArvindKejriwal Behen Bagwati OfficeOfRG and MamtaOfficiaI a LOT",0
"762",762,762,"Huge support for PM NarendraModii ’s demonetization Move Across the Nation 
 people back demonetization Cvoter…",0
"763",763,763,"CITIZENS SUD HV SAY IN JUDGE APPOINTMENTS After cleaning TOP ministry amp DeMonetizationtime to sanitize…",0
"764",764,764,"Slowly but surely more and more people in real life and on Twitter are beginning to oppose demonetization Observation",0
"765",765,765,"From MannKiBaat to JanKiBaat on demonetization 
Washerman Sonu on DEMONETIZATION janjankibaat narendramodi…",0
"766",766,766,"We are not against demonetization but just against the way they implemented itAmar Singh",0
"767",767,767,"Now Jaya Bachchan joins Mamata at Jantar Mantar Did she forget Panama Papers Son amp daughter in law support she opposes DeMonetization",0
"768",768,768,"SigmundQuadros TheGhostRider Only till th November midnight as of now demonetization",0
"769",769,769,"AshokaRoad ROFL If demonetization fails it means the Govt has taken a revenue hit Then where do we have the money for war WarMoney",0
"770",770,770,"BJPINDIA you can stop commenting on demonetization its done amp dusted People have accepted amp supported this action",0
"771",771,771,"of people surveyed say the inconvenience caused by DeMonetization is worth the effort amp remaininginclude corrupt politicians",0
"772",772,772,"With ATM lines being long the new way a guy says he loves a girl should be Love you to ATM and back Demonetization kthanxbye",0
"773",773,773,"lhsummers raises serious questions about Indias demonetization",0
"774",774,774,"A whoppingof people surveyed say the inconvenience caused by DeMonetization is worth the effort as per a",0
"775",775,775,"IndiaPostOffice reaching out To Hospital Wards to facilitate patients for exchange of Old bank Notes after…",0
"776",776,776,"",0
"777",777,777,"RatanSharda RT ModiBharosa Huge support for PM narendramodi ’s demonetization Move Across the Nation 
 …",0
"778",778,778,"Never vote for BJP is trending So lets polledUAUBDedUBU

After demonetization amp currencyban will you vote BJP Do you support PM na…",0
"779",779,779,"Dont fall for rumours on Demonetization 
Follow RBI PIBIndia FinMinIndia for real news

Issued In Public Interes…",0
"780",780,780,"Demonetization benefits are being passed on",0
"781",781,781,"In which Calvin amp Hobbes plan Demonetization",0
"782",782,782,"After two weeks since NovIt is too late to rollback demonetization Interests of the people will be best served if this goes smoothly",0
"783",783,783,"ncbn knew about demonetization says ysjagan",0
"784",784,784,"India demonetization
Gujarat Man ends life over fund shortage ahead of daughter’s wedding",0
"785",785,785,"How brands are now trying to take advantage of the demonetization move",0
"786",786,786,"Why is Service Guarantee Act not being implemented which would reduce corruption and help common ppl Demonetization",0
"787",787,787,"YSRCP Chief YS Jagan Mohan Reddys response to a media friends question
Demonetization YSJagan Ysrcp NCBN Tdp …",0
"788",788,788,"A well written article
DeMonetization
Demonetisation Are the poor really suffering",0
"789",789,789,"India demonetization
Gujarat Man ends life over fund shortage ahead of daughter’s wedding",0
"790",790,790,"One wonders if MamtaBanerjees proposed national antidemonetization tour will benefit WB a state that she is charged to protect amp serve",0
"791",791,791,"Clear Failure of Govt in handling demonetization Should have been dealt a lot better Demonetization",0
"792",792,792,"We are just institutionalized Lets hope the best things come out of demonetization",0
"793",793,793,"YSRCP Chief YS Jagan Mohan Reddys response to a media friends question
Demonetization YSJagan Ysrcp NCBN Tdp",0
"794",794,794,"Respected Supreme Court please check if this can also cause Riots Kindly check with ArvindKejriwal 

demonetization 
S…",0
"795",795,795,"A little noticed consequence of demonetization drive of narendramodiis thatvalley of Kashmir has gone very quiet no…",0
"796",796,796,"you need an another proof that Demonetization is a BIG scam",0
"797",797,797,"Rajya Sabha adjourned over demonetization
The RajyaSabha on Wednesday was adjourned for the day amid…",0
"798",798,798,"We are just institutionalized Lets hope the best things come out of demonetization",0
"799",799,799,"sardanarohit But PMs Tears still flowingTwo times indays after Demonetization",0
"800",800,800,"In her speech MamtaBanerjee Ji outlined that demonetization was unnecessary as economy was doing good Accidental praise for PM Modi",0
"801",801,801,"‘Taking bribe a necessity’ Corrupt UP babu via htTweetsThis is why people saying demonetization good for India",0
"802",802,802,"NDA Govt Stands With People
 Eases Demonetization Norms",0
"803",803,803,"NDA Govt Stands With People
 Eases Demonetization Norms",0
"804",804,804,"NDA Govt Stands With People
 Eases Demonetization Norms",0
"805",805,805,"NDA Govt Stands With People
 Eases Demonetization Norms",0
"806",806,806,"Rupee sliding to its lowest level ever asbn flees Indian markets",0
"807",807,807,"Anti corruption crusader clear on demonetization being True step towards corruption free India notwithstanding ArvindKe…",0
"808",808,808,"RightTimeToInvest
While the entire nation is debating about the after effects of Demonetization our founder",0
"809",809,809,"A very senior exRBI official told me that the RBI cannot declare a special dividend post Demonetization unless RBI Act is amended",0
"810",810,810,"Is Demonetisation only making the poor suffer rich are still safe AfterEffects Poll demonetization VoteNowLabours …",0
"811",811,811,"Demonetization Reporter to Dr wath was the biggest mistake of ur life
Dryears agoI increased my consultation fees frmto",0
"812",812,812,"Demonetization should only be implemented in times of crisis India has implemented in a time otherwise and chaos will e…",0
"813",813,813,"CM MamtaBanerjees Jis speech on demonetization was high in rhetoric but lacked substance She missed a chance to offer practical advice",0
"814",814,814,"What will Indias central bank do withbillion worthless banknotes",0
"815",815,815,"Dy CM msisodiadetaiend at Parliament Street Police station as they march to Parliament against Demonetization

not…",0
"816",816,816,"Hitler finds out about demonetization must watch this video Hilarious Read the subtitles",0
"817",817,817,"news summaryindiasdemonetization drive to help dictatebjpmodis fortunes",0
"818",818,818,"ndtv the whole world appreciating demonetization Bt Ull nt Leve ur old hobbit",0
"819",819,819,"BJPINDIA you can stop commenting on demonetization its done amp dusted People have accepted amp supported this action",0
"820",820,820,"Indirect benefit of demonetization
Air in New Delhi turned cleaner If one goes by time spent on TV News on the topic it ought to be Sad",0
"821",821,821,"YSRCP Chief YS Jagan Mohan Reddyresponse to a media friends question
Demonetization YSJagan Ysrcp NCBN Tdp",0
"822",822,822,"Where gory warnings fail cash crunch prevails Cigarette sales downafter Demonetization",0
"823",823,823,"WATCH This video of Hitler reacting to Modis demonetization move is hilarious",0
"824",824,824,"From MannKiBaat to jankibaat on demonetization 
Auto drivers on DEMONETIZATION janjankibaat narendramodi…",0
"825",825,825,"ndtv really shamefull moment Y u showing double standard against demonetization Ull pay fr it in upcoming elections",0
"826",826,826,"Never vote for BJP is trending So lets polledUAUBDedUBU

After demonetization amp currencyban will you vote BJP Do you support PM narendramodi",0
"827",827,827,"If Demonetization was a hit BJP would have put Hoardings across India agree",0
"828",828,828,"Due action must be taken against the politicians journalists and judges who portrayed Demonetization as Crisis just as false terror alerts",0
"829",829,829,"Was speaking to my neighbourhood chemist today about DeMonetization This is what he had to say

Yes our",0
"830",830,830,"PMOIndia 
Demonetization 
Parallel economyblack money
Current rate of conversionre generating black money",0
"831",831,831,"Adegree looks at one of the most unprecedented events of our time Demonetization",0
"832",832,832,"ANInews if govt informed well before implementing the demonetization opposition partys amp black holders wr happy",0
"833",833,833,"Demonetization it had lost its credibility when Pak was attached right",0
"834",834,834,"Tata has always supported the moves that helped people Now RNTata supports demonetization move by the government
TataIndia",0
"835",835,835,"ArvindKejriwal MamataOfficial officeffRG SitaramYechury Congrats you are getting international support in your fight demonetization",0
"836",836,836,"Economic impact of demonetizationSmaller Showrooms shops have started firing their sales executives quietly as sa…",0
"837",837,837,"Black to White Money Transfer Hilarious call",0
"838",838,838,"Startups owned demonetization but could we see a FinTech fall",0
"839",839,839,"When our countrys economy was moving at a steady rate govt brought in demonetization that really shuffled our co…",0
"840",840,840,"More thanIndians to lose job in nextmonths due to badly planned demonetization by Modi govt",0
"841",841,841,"MVenkaiahNaidu blames opposition for not allowing Parliament to function by creating uproar over demonetization iss…",0
"842",842,842,"Central team visits Telangana to assess situation in context of demonetization",0
"843",843,843,"Our Equity Chief Mahesh Patil spoke to prashantnair on Demonetization on CNBCTVLive today",0
"844",844,844,"News Demonetization windfall Civic agencies recordincrease in tax collection via htTweets India",0
"845",845,845,"Dayof wintersession amp no constructive debate on DeMonetization

Only noise chaos amp disruptions by obstructionist …",0
